"","X","sex","birth","age","ageg","marriage","group_marriage","religion","code_job","job","income","code_region","region"
"5294",5294,"male",1994,22,"young",5,NA,"no",236,"안전 관리 및 검사원",280,7,"광주/전남/전북/제주도"
"5297",5297,"male",1944,72,"old",1,"marriage","yes",NA,NA,NA,7,"광주/전남/전북/제주도"
"5299",5299,"male",1941,75,"old",1,"marriage","no",NA,NA,NA,7,"광주/전남/전북/제주도"
"5301",5301,"male",1971,45,"middle",1,"marriage","no",149,"기타 건설 전기 및 생산 관련 관리자",271.57,5,"대전/충남"
"5303",5303,"male",1995,21,"young",5,NA,"no",NA,NA,NA,5,"대전/충남"
"5304",5304,"male",1997,19,"young",0,NA,"no",NA,NA,NA,5,"대전/충남"
"5305",5305,"male",1944,72,"old",1,"marriage","yes",942,"경비원 및 검표원",95,5,"대전/충남"
"5308",5308,"male",1962,54,"middle",3,"divorce","no",NA,NA,NA,6,"강원/충북"
"5319",5319,"male",1945,71,"old",1,"marriage","yes",NA,NA,NA,1,"서울"
"5321",5321,"male",1923,93,"old",2,NA,"yes",NA,NA,NA,5,"대전/충남"
"5322",5322,"male",1934,82,"old",1,"marriage","yes",NA,NA,NA,5,"대전/충남"
"5325",5325,"male",1965,51,"middle",3,"divorce","yes",NA,NA,NA,5,"대전/충남"
"5328",5328,"male",2006,10,"young",0,NA,"no",NA,NA,NA,5,"대전/충남"
"5330",5330,"male",1960,56,"middle",1,"marriage","yes",792,"배관공",NA,5,"대전/충남"
"5332",5332,"male",1986,30,"middle",1,"marriage","no",854,"운송차량 및 기계 관련 조립원",430.75,5,"대전/충남"
"5336",5336,"male",1936,80,"old",5,NA,"no",NA,NA,NA,5,"대전/충남"
"5337",5337,"male",1949,67,"old",1,"marriage","yes",NA,NA,NA,5,"대전/충남"
"5345",5345,"male",1949,67,"old",1,"marriage","no",873,"자동차 운전원",NA,5,"대전/충남"
"5349",5349,"male",1977,39,"middle",1,"marriage","no",312,"경영관련 사무원",425,5,"대전/충남"
"5350",5350,"male",2008,8,"young",0,NA,"no",NA,NA,NA,5,"대전/충남"
"5354",5354,"male",1950,66,"old",1,"marriage","yes",710,"식품가공관련 기능 종사자",NA,5,"대전/충남"
"5357",5357,"male",1987,29,"young",5,NA,"yes",222,"정보시스템 개발 전문가",268.4,5,"대전/충남"
"5359",5359,"male",1994,22,"young",5,NA,"no",392,"여행 안내 및 접수 사무원",80,5,"대전/충남"
"5360",5360,"male",1996,20,"young",5,NA,"no",NA,NA,NA,5,"대전/충남"
"5361",5361,"male",1999,17,"young",0,NA,"no",NA,NA,NA,5,"대전/충남"
"5363",5363,"male",1961,55,"middle",3,"divorce","yes",992,"계기검침 수금 및 주차 관련 종사원",NA,5,"대전/충남"
"5365",5365,"male",1967,49,"middle",1,"marriage","yes",132,"보험 및 금융 관리자",1000,5,"대전/충남"
"5367",5367,"male",1998,18,"young",0,NA,"yes",NA,NA,NA,5,"대전/충남"
"5369",5369,"male",1959,57,"middle",1,"marriage","yes",312,"경영관련 사무원",420,5,"대전/충남"
"5372",5372,"male",1992,24,"young",5,NA,"yes",286,"스포츠 및 레크레이션 관련 전문가",222,5,"대전/충남"
"5373",5373,"male",1944,72,"old",1,"marriage","yes",NA,NA,NA,5,"대전/충남"
"5376",5376,"male",1973,43,"middle",1,"marriage","no",NA,NA,NA,5,"대전/충남"
"5378",5378,"male",2008,8,"young",0,NA,"no",NA,NA,NA,5,"대전/충남"
"5379",5379,"male",1955,61,"old",1,"marriage","no",442,"음식서비스 종사자",NA,5,"대전/충남"
"5381",5381,"male",1963,53,"middle",1,"marriage","no",772,"건설관련 기능 종사자",NA,5,"대전/충남"
"5383",5383,"male",1993,23,"young",5,NA,"no",NA,NA,NA,5,"대전/충남"
"5384",5384,"male",1995,21,"young",5,NA,"no",NA,NA,NA,5,"대전/충남"
"5385",5385,"male",1969,47,"middle",1,"marriage","no",252,"학교 교사",405.4,5,"대전/충남"
"5387",5387,"male",2003,13,"young",0,NA,"no",NA,NA,NA,5,"대전/충남"
"5388",5388,"male",2004,12,"young",0,NA,"no",NA,NA,NA,5,"대전/충남"
"5389",5389,"male",1955,61,"old",1,"marriage","yes",NA,NA,NA,5,"대전/충남"
"5392",5392,"male",1922,94,"old",2,NA,"no",NA,NA,NA,5,"대전/충남"
"5393",5393,"male",1940,76,"old",1,"marriage","yes",NA,NA,NA,5,"대전/충남"
"5395",5395,"male",1948,68,"old",1,"marriage","yes",799,"기타 기능관련 종사자",124,5,"대전/충남"
"5397",5397,"male",1979,37,"middle",1,"marriage","no",399,"고객 상담 및 기타 사무원",729.2,5,"대전/충남"
"5402",5402,"male",1981,35,"middle",5,NA,"no",521,"매장 판매 종사자",194,5,"대전/충남"
"5404",5404,"male",1969,47,"middle",1,"marriage","yes",761,"전기 및 전자기기 설치 및 수리원",229,5,"대전/충남"
"5408",5408,"male",1998,18,"young",0,NA,"no",NA,NA,NA,5,"대전/충남"
"5409",5409,"male",1954,62,"old",1,"marriage","yes",873,"자동차 운전원",NA,5,"대전/충남"
"5413",5413,"male",1994,22,"young",5,NA,"yes",521,"매장 판매 종사자",NA,5,"대전/충남"
"5416",5416,"male",1944,72,"old",1,"marriage","no",NA,NA,NA,5,"대전/충남"
"5420",5420,"male",1967,49,"middle",1,"marriage","yes",910,"건설 및 광업 단순 종사원",NA,5,"대전/충남"
"5422",5422,"male",1997,19,"young",0,NA,"yes",NA,NA,NA,5,"대전/충남"
"5424",5424,"male",1968,48,"middle",1,"marriage","no",312,"경영관련 사무원",523.06,5,"대전/충남"
"5426",5426,"male",1996,20,"young",5,NA,"no",NA,NA,NA,5,"대전/충남"
"5429",5429,"male",1952,64,"old",1,"marriage","yes",133,"보건 및 사회복지 관련 관리자",NA,5,"대전/충남"
"5431",5431,"male",1964,52,"middle",1,"marriage","no",211,"생명 및 자연 과학 관련 전문가",421.66,5,"대전/충남"
"5435",5435,"male",1998,18,"young",0,NA,"no",NA,NA,NA,5,"대전/충남"
"5436",5436,"male",1933,83,"old",1,"marriage","no",NA,NA,NA,5,"대전/충남"
"5438",5438,"male",1946,70,"old",1,"marriage","yes",NA,NA,NA,5,"대전/충남"
"5440",5440,"male",1942,74,"old",1,"marriage","yes",NA,NA,NA,4,"대구/경북"
"5443",5443,"male",1948,68,"old",1,"marriage","yes",429,"기타 이미용 예식 및 의료보조 서비스 종사자",107.2,5,"대전/충남"
"5446",5446,"male",1973,43,"middle",1,"marriage","yes",312,"경영관련 사무원",324.58,5,"대전/충남"
"5448",5448,"male",2001,15,"young",0,NA,"yes",NA,NA,NA,5,"대전/충남"
"5450",5450,"male",1971,45,"middle",1,"marriage","yes",234,"환경공학 기술자 및 시험원",NA,5,"대전/충남"
"5452",5452,"male",1997,19,"young",0,NA,"yes",NA,NA,NA,5,"대전/충남"
"5454",5454,"male",1959,57,"middle",1,"marriage","yes",NA,NA,NA,5,"대전/충남"
"5458",5458,"male",1953,63,"old",1,"marriage","yes",NA,NA,NA,5,"대전/충남"
"5462",5462,"male",1980,36,"middle",1,"marriage","no",311,"행정 사무원",369,5,"대전/충남"
"5463",5463,"male",2011,5,"young",0,NA,"no",NA,NA,NA,5,"대전/충남"
"5464",5464,"male",1937,79,"old",1,"marriage","no",NA,NA,NA,5,"대전/충남"
"5467",5467,"male",1940,76,"old",1,"marriage","no",NA,NA,NA,5,"대전/충남"
"5469",5469,"male",1978,38,"middle",1,"marriage","yes",392,"여행 안내 및 접수 사무원",229.3,5,"대전/충남"
"5471",5471,"male",2009,7,"young",0,NA,"yes",NA,NA,NA,5,"대전/충남"
"5472",5472,"male",2012,4,"young",0,NA,"yes",NA,NA,NA,5,"대전/충남"
"5473",5473,"male",1934,82,"old",1,"marriage","no",NA,NA,NA,5,"대전/충남"
"5475",5475,"male",1946,70,"old",1,"marriage","no",730,"목재 가구 악기 및 간판 관련 기능 종사자",NA,5,"대전/충남"
"5477",5477,"male",1976,40,"middle",1,"marriage","no",874,"물품이동 장비 조작원",NA,5,"대전/충남"
"5482",5482,"male",1949,67,"old",1,"marriage","yes",873,"자동차 운전원",NA,5,"대전/충남"
"5485",5485,"male",1970,46,"middle",1,"marriage","no",132,"보험 및 금융 관리자",675,5,"대전/충남"
"5487",5487,"male",2003,13,"young",0,NA,"yes",NA,NA,NA,5,"대전/충남"
"5489",5489,"male",1961,55,"middle",1,"marriage","no",510,"영업 종사자",NA,5,"대전/충남"
"5492",5492,"male",1946,70,"old",1,"marriage","no",NA,NA,NA,5,"대전/충남"
"5494",5494,"male",1943,73,"old",1,"marriage","yes",NA,NA,NA,5,"대전/충남"
"5496",5496,"male",1935,81,"old",1,"marriage","no",NA,NA,NA,5,"대전/충남"
"5498",5498,"male",1950,66,"old",1,"marriage","yes",NA,NA,NA,5,"대전/충남"
"5500",5500,"male",1980,36,"middle",5,NA,"yes",773,"건축마감관련 기능 종사자",200,1,"서울"
"5504",5504,"male",1985,31,"middle",1,"marriage","yes",751,"자동차 정비원",214.8,5,"대전/충남"
"5506",5506,"male",1976,40,"middle",1,"marriage","no",149,"기타 건설 전기 및 생산 관련 관리자",NA,5,"대전/충남"
"5509",5509,"male",1959,57,"middle",1,"marriage","yes",NA,NA,NA,5,"대전/충남"
"5512",5512,"male",1989,27,"young",5,NA,"yes",NA,NA,NA,5,"대전/충남"
"5513",5513,"male",1975,41,"middle",1,"marriage","yes",510,"영업 종사자",1150,5,"대전/충남"
"5515",5515,"male",2004,12,"young",0,NA,"yes",NA,NA,NA,5,"대전/충남"
"5516",5516,"male",2005,11,"young",0,NA,"yes",NA,NA,NA,5,"대전/충남"
"5517",5517,"male",1973,43,"middle",1,"marriage","yes",312,"경영관련 사무원",919.66,5,"대전/충남"
"5519",5519,"male",2005,11,"young",0,NA,"yes",NA,NA,NA,5,"대전/충남"
"5520",5520,"male",2008,8,"young",0,NA,"yes",NA,NA,NA,5,"대전/충남"
"5521",5521,"male",1943,73,"old",1,"marriage","no",611,"작물재배 종사자",NA,5,"대전/충남"
"5523",5523,"male",1940,76,"old",1,"marriage","yes",NA,NA,NA,5,"대전/충남"
"5525",5525,"male",1972,44,"middle",1,"marriage","no",399,"고객 상담 및 기타 사무원",305.91,5,"대전/충남"
"5528",5528,"male",2009,7,"young",0,NA,"no",NA,NA,NA,5,"대전/충남"
"5530",5530,"male",1973,43,"middle",1,"marriage","yes",247,"사회복지관련 종사자",150,5,"대전/충남"
"5535",5535,"male",1960,56,"middle",1,"marriage","yes",873,"자동차 운전원",321.44,5,"대전/충남"
"5537",5537,"male",1994,22,"young",5,NA,"yes",NA,NA,NA,5,"대전/충남"
"5538",5538,"male",1972,44,"middle",1,"marriage","no",152,"고객서비스 관리자",408,6,"강원/충북"
"5540",5540,"male",2001,15,"young",0,NA,"no",NA,NA,NA,6,"강원/충북"
"5544",5544,"male",1990,26,"young",5,NA,"no",NA,NA,NA,5,"대전/충남"
"5546",5546,"male",1979,37,"middle",1,"marriage","yes",223,"정보 시스템 운영자",364.8,5,"대전/충남"
"5548",5548,"male",2003,13,"young",0,NA,"no",NA,NA,NA,5,"대전/충남"
"5550",5550,"male",1977,39,"middle",1,"marriage","yes",832,"화학 고무 및 플라스틱 제품 생산기 조작원",470.33,5,"대전/충남"
"5553",5553,"male",1936,80,"old",1,"marriage","no",NA,NA,NA,5,"대전/충남"
"5555",5555,"male",1938,78,"old",1,"marriage","yes",NA,NA,NA,5,"대전/충남"
"5557",5557,"male",1969,47,"middle",1,"marriage","yes",120,"행정 및 경영지원 관리자",NA,5,"대전/충남"
"5560",5560,"male",2007,9,"young",0,NA,"yes",NA,NA,NA,5,"대전/충남"
"5562",5562,"male",1978,38,"middle",5,NA,"yes",930,"제조관련 단순 종사원",333.3,5,"대전/충남"
"5564",5564,"male",1970,46,"middle",3,"divorce","no",521,"매장 판매 종사자",253,5,"대전/충남"
"5567",5567,"male",1969,47,"middle",1,"marriage","no",930,"제조관련 단순 종사원",388,5,"대전/충남"
"5571",5571,"male",1955,61,"old",1,"marriage","no",611,"작물재배 종사자",NA,5,"대전/충남"
"5574",5574,"male",1989,27,"young",5,NA,"no",611,"작물재배 종사자",NA,5,"대전/충남"
"5576",5576,"male",1978,38,"middle",1,"marriage","no",312,"경영관련 사무원",458,1,"서울"
"5581",5581,"male",1971,45,"middle",1,"marriage","no",320,"금융 및 보험관련 사무 종사자",362,5,"대전/충남"
"5583",5583,"male",1998,18,"young",0,NA,"no",NA,NA,NA,5,"대전/충남"
"5584",5584,"male",2001,15,"young",0,NA,"no",NA,NA,NA,5,"대전/충남"
"5585",5585,"male",1953,63,"old",1,"marriage","yes",753,"기계장비 설치 및 정비원",250,5,"대전/충남"
"5589",5589,"male",1980,36,"middle",1,"marriage","no",510,"영업 종사자",250.8,5,"대전/충남"
"5592",5592,"male",1939,77,"old",1,"marriage","yes",NA,NA,NA,5,"대전/충남"
"5594",5594,"male",1937,79,"old",1,"marriage","yes",999,"기타 서비스관련 단순 종사원",20,5,"대전/충남"
"5596",5596,"male",1960,56,"middle",1,"marriage","yes",521,"매장 판매 종사자",180,5,"대전/충남"
"5599",5599,"male",1978,38,"middle",1,"marriage","yes",245,"치료사 및 의료기사",487.5,5,"대전/충남"
"5600",5600,"male",2011,5,"young",0,NA,"yes",NA,NA,NA,5,"대전/충남"
"5601",5601,"male",1949,67,"old",1,"marriage","no",941,"청소원 및 환경 미화원",160,5,"대전/충남"
"5603",5603,"male",1977,39,"middle",1,"marriage","no",710,"식품가공관련 기능 종사자",304.16,5,"대전/충남"
"5605",5605,"male",2008,8,"young",0,NA,"no",NA,NA,NA,5,"대전/충남"
"5607",5607,"male",1968,48,"middle",1,"marriage","yes",774,"채굴 및 토목 관련 기능 종사자",312,5,"대전/충남"
"5612",5612,"male",2010,6,"young",0,NA,"yes",NA,NA,NA,5,"대전/충남"
"5613",5613,"male",1973,43,"middle",1,"marriage","no",751,"자동차 정비원",340,5,"대전/충남"
"5616",5616,"male",2003,13,"young",0,NA,"no",NA,NA,NA,5,"대전/충남"
"5619",5619,"male",1936,80,"old",1,"marriage","yes",NA,NA,NA,5,"대전/충남"
"5621",5621,"male",1951,65,"old",1,"marriage","yes",611,"작물재배 종사자",NA,5,"대전/충남"
"5624",5624,"male",1978,38,"middle",1,"marriage","no",235,"전기 전자 및 기계 공학 기술자 및 시험원",397.18,7,"광주/전남/전북/제주도"
"5625",5625,"male",2011,5,"young",0,NA,"no",NA,NA,NA,7,"광주/전남/전북/제주도"
"5629",5629,"male",1965,51,"middle",3,"divorce","no",NA,NA,NA,5,"대전/충남"
"5632",5632,"male",1983,33,"middle",1,"marriage","no",899,"기타 제조관련 기계조작원",295.5,5,"대전/충남"
"5634",5634,"male",1974,42,"middle",3,"divorce","no",873,"자동차 운전원",NA,5,"대전/충남"
"5637",5637,"male",1966,50,"middle",1,"marriage","yes",311,"행정 사무원",515,5,"대전/충남"
"5639",5639,"male",1996,20,"young",5,NA,"yes",NA,NA,NA,5,"대전/충남"
"5640",5640,"male",2001,15,"young",0,NA,"yes",NA,NA,NA,5,"대전/충남"
"5641",5641,"male",1966,50,"middle",1,"marriage","no",320,"금융 및 보험관련 사무 종사자",1000,5,"대전/충남"
"5643",5643,"male",2000,16,"young",0,NA,"no",NA,NA,NA,5,"대전/충남"
"5645",5645,"male",1960,56,"middle",3,"divorce","no",NA,NA,NA,5,"대전/충남"
"5646",5646,"male",1990,26,"young",5,NA,"no",314,"비서 및 사무 보조원",48,5,"대전/충남"
"5647",5647,"male",1992,24,"young",5,NA,"no",NA,NA,NA,5,"대전/충남"
"5649",5649,"male",1972,44,"middle",1,"marriage","no",761,"전기 및 전자기기 설치 및 수리원",215,5,"대전/충남"
"5652",5652,"male",2005,11,"young",0,NA,"no",NA,NA,NA,5,"대전/충남"
"5653",5653,"male",1974,42,"middle",1,"marriage","no",773,"건축마감관련 기능 종사자",392.7,5,"대전/충남"
"5656",5656,"male",2003,13,"young",0,NA,"no",NA,NA,NA,5,"대전/충남"
"5657",5657,"male",1973,43,"middle",1,"marriage","no",530,"방문 노점 및 통신 판매 관련 종사자",NA,5,"대전/충남"
"5660",5660,"male",2008,8,"young",0,NA,"yes",NA,NA,NA,5,"대전/충남"
"5661",5661,"male",1939,77,"old",1,"marriage","yes",NA,NA,NA,5,"대전/충남"
"5663",5663,"male",1939,77,"old",1,"marriage","yes",NA,NA,NA,5,"대전/충남"
"5665",5665,"male",1970,46,"middle",1,"marriage","no",892,"인쇄 및 사진현상 관련 기계조작원",NA,5,"대전/충남"
"5668",5668,"male",1955,61,"old",1,"marriage","yes",772,"건설관련 기능 종사자",NA,5,"대전/충남"
"5670",5670,"male",1947,69,"old",1,"marriage","yes",910,"건설 및 광업 단순 종사원",NA,5,"대전/충남"
"5672",5672,"male",1975,41,"middle",5,NA,"yes",313,"회계 및 경리 사무원",200,5,"대전/충남"
"5673",5673,"male",1961,55,"middle",1,"marriage","no",873,"자동차 운전원",256.2,5,"대전/충남"
"5677",5677,"male",1962,54,"middle",1,"marriage","yes",751,"자동차 정비원",NA,5,"대전/충남"
"5679",5679,"male",1992,24,"young",5,NA,"yes",NA,NA,NA,5,"대전/충남"
"5681",5681,"male",1983,33,"middle",1,"marriage","no",NA,NA,NA,5,"대전/충남"
"5683",5683,"male",1952,64,"old",1,"marriage","yes",612,"원예 및 조경 종사자",NA,5,"대전/충남"
"5685",5685,"male",1982,34,"middle",1,"marriage","no",930,"제조관련 단순 종사원",416.7,5,"대전/충남"
"5688",5688,"male",2007,9,"young",0,NA,"no",NA,NA,NA,5,"대전/충남"
"5689",5689,"male",1977,39,"middle",1,"marriage","yes",510,"영업 종사자",NA,5,"대전/충남"
"5691",5691,"male",2004,12,"young",0,NA,"yes",NA,NA,NA,5,"대전/충남"
"5692",5692,"male",2008,8,"young",0,NA,"yes",NA,NA,NA,5,"대전/충남"
"5693",5693,"male",2010,6,"young",0,NA,"yes",NA,NA,NA,5,"대전/충남"
"5694",5694,"male",1934,82,"old",1,"marriage","yes",NA,NA,NA,5,"대전/충남"
"5696",5696,"male",1926,90,"old",1,"marriage","yes",NA,NA,NA,5,"대전/충남"
"5698",5698,"male",1948,68,"old",4,NA,"no",753,"기계장비 설치 및 정비원",194.2,1,"서울"
"5699",5699,"male",1982,34,"middle",5,NA,"no",320,"금융 및 보험관련 사무 종사자",266.7,1,"서울"
"5700",5700,"male",1961,55,"middle",1,"marriage","yes",521,"매장 판매 종사자",NA,5,"대전/충남"
"5702",5702,"male",1992,24,"young",5,NA,"no",235,"전기 전자 및 기계 공학 기술자 및 시험원",102.5,5,"대전/충남"
"5704",5704,"male",1973,43,"middle",1,"marriage","yes",910,"건설 및 광업 단순 종사원",180.6,3,"부산/경남/울산"
"5707",5707,"male",1998,18,"young",0,NA,"yes",NA,NA,NA,3,"부산/경남/울산"
"5709",5709,"male",1985,31,"middle",5,NA,"no",NA,NA,NA,5,"대전/충남"
"5710",5710,"male",1971,45,"middle",1,"marriage","no",211,"생명 및 자연 과학 관련 전문가",528.3,5,"대전/충남"
"5712",5712,"male",2006,10,"young",0,NA,"no",NA,NA,NA,5,"대전/충남"
"5714",5714,"male",1969,47,"middle",1,"marriage","no",274,"기술영업 및 중개 관련 종사자",NA,5,"대전/충남"
"5717",5717,"male",1997,19,"young",0,NA,"no",NA,NA,NA,5,"대전/충남"
"5718",5718,"male",1965,51,"middle",1,"marriage","yes",151,"판매 및 운송 관리자",NA,5,"대전/충남"
"5721",5721,"male",2000,16,"young",0,NA,"yes",NA,NA,NA,5,"대전/충남"
"5723",5723,"male",1964,52,"middle",1,"marriage","no",510,"영업 종사자",250,5,"대전/충남"
"5725",5725,"male",1994,22,"young",5,NA,"no",NA,NA,NA,5,"대전/충남"
"5726",5726,"male",1997,19,"young",0,NA,"no",NA,NA,NA,5,"대전/충남"
"5727",5727,"male",1971,45,"middle",1,"marriage","no",320,"금융 및 보험관련 사무 종사자",758.3,5,"대전/충남"
"5729",5729,"male",1997,19,"young",0,NA,"no",NA,NA,NA,5,"대전/충남"
"5731",5731,"male",1967,49,"middle",1,"marriage","no",141,"건설 전기 및 생산 관련 관리자",556,5,"대전/충남"
"5735",5735,"male",1965,51,"middle",1,"marriage","no",930,"제조관련 단순 종사원",170.25,5,"대전/충남"
"5737",5737,"male",1996,20,"young",5,NA,"no",NA,NA,NA,5,"대전/충남"
"5738",5738,"male",1974,42,"middle",1,"marriage","no",411,"경찰 소방 및 교도 관련 종사자",400.8,3,"부산/경남/울산"
"5741",5741,"male",1947,69,"old",1,"marriage","yes",953,"판매관련 단순 종사원",NA,3,"부산/경남/울산"
