"","X","sex","birth","age","ageg","marriage","group_marriage","religion","code_job","job","income","code_region","region"
"2332",2332,"female",2012,4,"young",0,NA,"no",NA,NA,NA,3,"부산/경남/울산"
"2333",2333,"female",2014,2,"young",0,NA,"no",NA,NA,NA,3,"부산/경남/울산"
"2334",2334,"female",1941,75,"old",2,NA,"yes",NA,NA,NA,3,"부산/경남/울산"
"2335",2335,"female",1974,42,"middle",4,NA,"yes",521,"매장 판매 종사자",100,3,"부산/경남/울산"
"2337",2337,"female",2005,11,"young",0,NA,"no",NA,NA,NA,3,"부산/경남/울산"
"2339",2339,"female",1970,46,"middle",1,"marriage","yes",992,"계기검침 수금 및 주차 관련 종사원",188,3,"부산/경남/울산"
"2340",2340,"female",1992,24,"young",5,NA,"yes",NA,NA,NA,3,"부산/경남/울산"
"2342",2342,"female",1936,80,"old",2,NA,"no",422,"이 미용 및 관련 서비스 종사자",NA,3,"부산/경남/울산"
"2343",2343,"female",1938,78,"old",2,NA,"yes",NA,NA,NA,3,"부산/경남/울산"
"2344",2344,"female",1965,51,"middle",3,"divorce","no",941,"청소원 및 환경 미화원",105,3,"부산/경남/울산"
"2348",2348,"female",1954,62,"old",1,"marriage","yes",NA,NA,NA,3,"부산/경남/울산"
"2349",2349,"female",1975,41,"middle",3,"divorce","yes",442,"음식서비스 종사자",NA,3,"부산/경남/울산"
"2353",2353,"female",1944,72,"old",1,"marriage","yes",530,"방문 노점 및 통신 판매 관련 종사자",NA,3,"부산/경남/울산"
"2354",2354,"female",1942,74,"old",2,NA,"yes",NA,NA,NA,3,"부산/경남/울산"
"2357",2357,"female",1946,70,"old",1,"marriage","yes",NA,NA,NA,3,"부산/경남/울산"
"2359",2359,"female",1954,62,"old",1,"marriage","no",421,"의료 복지 관련 서비스 종사자",57.2,3,"부산/경남/울산"
"2360",2360,"female",1992,24,"young",5,NA,"no",442,"음식서비스 종사자",30,3,"부산/경남/울산"
"2362",2362,"female",1950,66,"old",1,"marriage","yes",941,"청소원 및 환경 미화원",30,3,"부산/경남/울산"
"2365",2365,"female",1941,75,"old",1,"marriage","yes",NA,NA,NA,3,"부산/경남/울산"
"2368",2368,"female",1944,72,"old",2,NA,"yes",NA,NA,NA,3,"부산/경남/울산"
"2369",2369,"female",1971,45,"middle",5,NA,"no",259,"기타 교육 전문가",130,3,"부산/경남/울산"
"2373",2373,"female",1984,32,"middle",1,"marriage","no",NA,NA,NA,3,"부산/경남/울산"
"2374",2374,"female",2008,8,"young",0,NA,"no",NA,NA,NA,3,"부산/경남/울산"
"2377",2377,"female",1946,70,"old",1,"marriage","no",NA,NA,NA,3,"부산/경남/울산"
"2379",2379,"female",1928,88,"old",2,NA,"no",NA,NA,NA,3,"부산/경남/울산"
"2381",2381,"female",1948,68,"old",1,"marriage","yes",NA,NA,NA,3,"부산/경남/울산"
"2382",2382,"female",1933,83,"old",2,NA,"no",NA,NA,NA,3,"부산/경남/울산"
"2384",2384,"female",1936,80,"old",1,"marriage","no",NA,NA,NA,3,"부산/경남/울산"
"2386",2386,"female",1938,78,"old",1,"marriage","no",NA,NA,NA,3,"부산/경남/울산"
"2390",2390,"female",1945,71,"old",1,"marriage","no",NA,NA,NA,3,"부산/경남/울산"
"2392",2392,"female",1964,52,"middle",1,"marriage","yes",930,"제조관련 단순 종사원",174,3,"부산/경남/울산"
"2393",2393,"female",1991,25,"young",5,NA,"yes",246,"보건의료관련 종사자",143.3,3,"부산/경남/울산"
"2394",2394,"female",1994,22,"young",5,NA,"yes",952,"음식관련 단순 종사원",NA,3,"부산/경남/울산"
"2396",2396,"female",1957,59,"middle",3,"divorce","no",NA,NA,NA,3,"부산/경남/울산"
"2399",2399,"female",1958,58,"middle",2,NA,"yes",442,"음식서비스 종사자",NA,3,"부산/경남/울산"
"2400",2400,"female",1931,85,"old",2,NA,"yes",NA,NA,NA,3,"부산/경남/울산"
"2401",2401,"female",1950,66,"old",2,NA,"yes",NA,NA,NA,3,"부산/경남/울산"
"2402",2402,"female",1935,81,"old",2,NA,"yes",NA,NA,NA,3,"부산/경남/울산"
"2403",2403,"female",1957,59,"middle",4,NA,"yes",442,"음식서비스 종사자",NA,3,"부산/경남/울산"
"2405",2405,"female",1949,67,"old",2,NA,"yes",442,"음식서비스 종사자",NA,3,"부산/경남/울산"
"2407",2407,"female",1952,64,"old",1,"marriage","no",NA,NA,NA,3,"부산/경남/울산"
"2408",2408,"female",1947,69,"old",2,NA,"yes",951,"가사 및 육아 도우미",75,3,"부산/경남/울산"
"2410",2410,"female",1935,81,"old",2,NA,"yes",NA,NA,NA,3,"부산/경남/울산"
"2411",2411,"female",1930,86,"old",2,NA,"yes",NA,NA,NA,3,"부산/경남/울산"
"2413",2413,"female",1943,73,"old",1,"marriage","no",NA,NA,NA,4,"대구/경북"
"2415",2415,"female",1943,73,"old",1,"marriage","yes",NA,NA,NA,3,"부산/경남/울산"
"2417",2417,"female",1948,68,"old",1,"marriage","no",NA,NA,NA,3,"부산/경남/울산"
"2419",2419,"female",1938,78,"old",2,NA,"no",NA,NA,NA,3,"부산/경남/울산"
"2420",2420,"female",1939,77,"old",2,NA,"yes",NA,NA,NA,3,"부산/경남/울산"
"2421",2421,"female",1937,79,"old",1,"marriage","yes",NA,NA,NA,3,"부산/경남/울산"
"2424",2424,"female",1953,63,"old",1,"marriage","yes",941,"청소원 및 환경 미화원",80,6,"강원/충북"
"2425",2425,"female",1976,40,"middle",3,"divorce","no",NA,NA,NA,6,"강원/충북"
"2427",2427,"female",1983,33,"middle",5,NA,"no",NA,NA,NA,3,"부산/경남/울산"
"2428",2428,"female",1967,49,"middle",4,NA,"yes",952,"음식관련 단순 종사원",127.7,3,"부산/경남/울산"
"2429",2429,"female",2001,15,"young",0,NA,"yes",NA,NA,NA,3,"부산/경남/울산"
"2430",2430,"female",1944,72,"old",2,NA,"yes",941,"청소원 및 환경 미화원",20,3,"부산/경남/울산"
"2432",2432,"female",1975,41,"middle",1,"marriage","no",313,"회계 및 경리 사무원",148.6,3,"부산/경남/울산"
"2434",2434,"female",2006,10,"young",0,NA,"no",NA,NA,NA,3,"부산/경남/울산"
"2436",2436,"female",1962,54,"middle",1,"marriage","no",930,"제조관련 단순 종사원",107,3,"부산/경남/울산"
"2439",2439,"female",1953,63,"old",1,"marriage","yes",NA,NA,NA,3,"부산/경남/울산"
"2441",2441,"female",1949,67,"old",1,"marriage","no",NA,NA,NA,3,"부산/경남/울산"
"2442",2442,"female",1978,38,"middle",1,"marriage","no",NA,NA,NA,3,"부산/경남/울산"
"2444",2444,"female",2012,4,"young",0,NA,"no",NA,NA,NA,3,"부산/경남/울산"
"2446",2446,"female",1967,49,"middle",1,"marriage","no",259,"기타 교육 전문가",NA,3,"부산/경남/울산"
"2448",2448,"female",2002,14,"young",0,NA,"no",NA,NA,NA,3,"부산/경남/울산"
"2450",2450,"female",1952,64,"old",1,"marriage","yes",NA,NA,NA,3,"부산/경남/울산"
"2451",2451,"female",1980,36,"middle",1,"marriage","no",NA,NA,NA,3,"부산/경남/울산"
"2452",2452,"female",1984,32,"middle",1,"marriage","no",NA,NA,NA,3,"부산/경남/울산"
"2455",2455,"female",2011,5,"young",0,NA,"no",NA,NA,NA,3,"부산/경남/울산"
"2458",2458,"female",1941,75,"old",1,"marriage","yes",NA,NA,NA,3,"부산/경남/울산"
"2460",2460,"female",1943,73,"old",1,"marriage","yes",NA,NA,NA,3,"부산/경남/울산"
"2462",2462,"female",1979,37,"middle",1,"marriage","yes",823,"세탁관련 기계조작원",NA,3,"부산/경남/울산"
"2463",2463,"female",2004,12,"young",0,NA,"yes",NA,NA,NA,3,"부산/경남/울산"
"2466",2466,"female",1969,47,"middle",1,"marriage","yes",NA,NA,NA,3,"부산/경남/울산"
"2467",2467,"female",1996,20,"young",5,NA,"no",NA,NA,NA,3,"부산/경남/울산"
"2470",2470,"female",1955,61,"old",1,"marriage","yes",NA,NA,NA,3,"부산/경남/울산"
"2471",2471,"female",1979,37,"middle",1,"marriage","no",NA,NA,NA,3,"부산/경남/울산"
"2475",2475,"female",1963,53,"middle",1,"marriage","no",521,"매장 판매 종사자",103,3,"부산/경남/울산"
"2479",2479,"female",1967,49,"middle",3,"divorce","no",521,"매장 판매 종사자",150,3,"부산/경남/울산"
"2480",2480,"female",1993,23,"young",5,NA,"no",NA,NA,NA,3,"부산/경남/울산"
"2483",2483,"female",1952,64,"old",1,"marriage","no",NA,NA,NA,3,"부산/경남/울산"
"2484",2484,"female",1938,78,"old",2,NA,"yes",NA,NA,NA,3,"부산/경남/울산"
"2486",2486,"female",1937,79,"old",1,"marriage","yes",NA,NA,NA,3,"부산/경남/울산"
"2488",2488,"female",1939,77,"old",1,"marriage","no",NA,NA,NA,3,"부산/경남/울산"
"2489",2489,"female",1964,52,"middle",2,NA,"yes",NA,NA,NA,3,"부산/경남/울산"
"2491",2491,"female",1940,76,"old",2,NA,"yes",951,"가사 및 육아 도우미",20,3,"부산/경남/울산"
"2493",2493,"female",1953,63,"old",1,"marriage","yes",510,"영업 종사자",141.7,3,"부산/경남/울산"
"2494",2494,"female",1983,33,"middle",5,NA,"yes",311,"행정 사무원",266.7,1,"서울"
"2496",2496,"female",1947,69,"old",2,NA,"yes",NA,NA,NA,3,"부산/경남/울산"
"2498",2498,"female",1954,62,"old",3,"divorce","yes",442,"음식서비스 종사자",NA,3,"부산/경남/울산"
"2499",2499,"female",1988,28,"young",5,NA,"yes",243,"간호사",218.3,3,"부산/경남/울산"
"2501",2501,"female",1958,58,"middle",1,"marriage","yes",NA,NA,NA,3,"부산/경남/울산"
"2503",2503,"female",1982,34,"middle",1,"marriage","no",NA,NA,NA,7,"광주/전남/전북/제주도"
"2504",2504,"female",2009,7,"young",0,NA,"no",NA,NA,NA,7,"광주/전남/전북/제주도"
"2505",2505,"female",2011,5,"young",0,NA,"no",NA,NA,NA,7,"광주/전남/전북/제주도"
"2507",2507,"female",1968,48,"middle",1,"marriage","no",259,"기타 교육 전문가",250,3,"부산/경남/울산"
"2511",2511,"female",1951,65,"old",2,NA,"yes",NA,NA,NA,3,"부산/경남/울산"
"2512",2512,"female",1924,92,"old",2,NA,"yes",NA,NA,NA,3,"부산/경남/울산"
"2516",2516,"female",1949,67,"old",1,"marriage","yes",611,"작물재배 종사자",NA,3,"부산/경남/울산"
"2517",2517,"female",1937,79,"old",2,NA,"yes",NA,NA,NA,3,"부산/경남/울산"
"2518",2518,"female",1966,50,"middle",2,NA,"no",441,"주방장 및 조리사",NA,3,"부산/경남/울산"
"2522",2522,"female",1943,73,"old",4,NA,"yes",NA,NA,NA,3,"부산/경남/울산"
"2525",2525,"female",1949,67,"old",1,"marriage","yes",NA,NA,NA,3,"부산/경남/울산"
"2526",2526,"female",1943,73,"old",2,NA,"yes",NA,NA,NA,3,"부산/경남/울산"
"2528",2528,"female",1977,39,"middle",1,"marriage","yes",510,"영업 종사자",208.3,3,"부산/경남/울산"
"2529",2529,"female",2004,12,"young",0,NA,"yes",NA,NA,NA,3,"부산/경남/울산"
"2530",2530,"female",2007,9,"young",0,NA,"yes",NA,NA,NA,3,"부산/경남/울산"
"2534",2534,"female",1951,65,"old",1,"marriage","yes",NA,NA,NA,3,"부산/경남/울산"
"2535",2535,"female",1948,68,"old",2,NA,"yes",NA,NA,NA,3,"부산/경남/울산"
"2536",2536,"female",1932,84,"old",2,NA,"yes",NA,NA,NA,3,"부산/경남/울산"
"2537",2537,"female",1964,52,"middle",3,"divorce","no",442,"음식서비스 종사자",108,3,"부산/경남/울산"
"2538",2538,"female",1989,27,"young",5,NA,"no",399,"고객 상담 및 기타 사무원",216.9,3,"부산/경남/울산"
"2539",2539,"female",1934,82,"old",2,NA,"yes",NA,NA,NA,3,"부산/경남/울산"
"2540",2540,"female",1931,85,"old",2,NA,"yes",NA,NA,NA,3,"부산/경남/울산"
"2542",2542,"female",1963,53,"middle",3,"divorce","yes",NA,NA,NA,3,"부산/경남/울산"
"2544",2544,"female",1939,77,"old",6,NA,"yes",NA,NA,NA,3,"부산/경남/울산"
"2545",2545,"female",1956,60,"old",3,"divorce","yes",NA,NA,NA,3,"부산/경남/울산"
"2548",2548,"female",1950,66,"old",1,"marriage","yes",NA,NA,NA,3,"부산/경남/울산"
"2549",2549,"female",1974,42,"middle",3,"divorce","yes",952,"음식관련 단순 종사원",NA,3,"부산/경남/울산"
"2550",2550,"female",2001,15,"young",0,NA,"yes",NA,NA,NA,3,"부산/경남/울산"
"2553",2553,"female",1996,20,"young",5,NA,"no",NA,NA,NA,3,"부산/경남/울산"
"2554",2554,"female",1959,57,"middle",2,NA,"yes",941,"청소원 및 환경 미화원",60,3,"부산/경남/울산"
"2556",2556,"female",1985,31,"middle",3,"divorce","no",521,"매장 판매 종사자",130,3,"부산/경남/울산"
"2557",2557,"female",1970,46,"middle",3,"divorce","yes",NA,NA,NA,3,"부산/경남/울산"
"2558",2558,"female",1993,23,"young",5,NA,"yes",NA,NA,NA,3,"부산/경남/울산"
"2559",2559,"female",1998,18,"young",0,NA,"no",NA,NA,NA,3,"부산/경남/울산"
"2562",2562,"female",1940,76,"old",1,"marriage","yes",521,"매장 판매 종사자",110,3,"부산/경남/울산"
"2564",2564,"female",1968,48,"middle",1,"marriage","yes",246,"보건의료관련 종사자",150,3,"부산/경남/울산"
"2565",2565,"female",1992,24,"young",5,NA,"yes",521,"매장 판매 종사자",105,3,"부산/경남/울산"
"2567",2567,"female",1947,69,"old",1,"marriage","yes",NA,NA,NA,3,"부산/경남/울산"
"2568",2568,"female",1975,41,"middle",5,NA,"no",392,"여행 안내 및 접수 사무원",190,3,"부산/경남/울산"
"2569",2569,"female",1979,37,"middle",5,NA,"yes",247,"사회복지관련 종사자",130,3,"부산/경남/울산"
"2572",2572,"female",1948,68,"old",1,"marriage","yes",NA,NA,NA,3,"부산/경남/울산"
"2576",2576,"female",1948,68,"old",1,"marriage","no",NA,NA,NA,3,"부산/경남/울산"
"2579",2579,"female",1976,40,"middle",1,"marriage","yes",259,"기타 교육 전문가",210,3,"부산/경남/울산"
"2583",2583,"female",1952,64,"old",1,"marriage","yes",NA,NA,NA,3,"부산/경남/울산"
"2584",2584,"female",1977,39,"middle",1,"marriage","no",721,"섬유 및 가죽 관련 기능 종사자",NA,3,"부산/경남/울산"
"2585",2585,"female",1981,35,"middle",1,"marriage","no",NA,NA,NA,3,"부산/경남/울산"
"2590",2590,"female",2012,4,"young",0,NA,"no",NA,NA,NA,3,"부산/경남/울산"
"2595",2595,"female",1962,54,"middle",1,"marriage","no",421,"의료 복지 관련 서비스 종사자",56,3,"부산/경남/울산"
"2596",2596,"female",1985,31,"middle",1,"marriage","no",314,"비서 및 사무 보조원",159,3,"부산/경남/울산"
"2599",2599,"female",1972,44,"middle",1,"marriage","no",NA,NA,NA,3,"부산/경남/울산"
"2601",2601,"female",2006,10,"young",0,NA,"no",NA,NA,NA,3,"부산/경남/울산"
"2603",2603,"female",1945,71,"old",2,NA,"yes",NA,NA,NA,3,"부산/경남/울산"
"2604",2604,"female",1974,42,"middle",1,"marriage","no",314,"비서 및 사무 보조원",132,3,"부산/경남/울산"
"2606",2606,"female",1959,57,"middle",1,"marriage","yes",NA,NA,NA,3,"부산/경남/울산"
"2607",2607,"female",1996,20,"young",5,NA,"yes",NA,NA,NA,3,"부산/경남/울산"
"2609",2609,"female",1934,82,"old",2,NA,"yes",NA,NA,NA,3,"부산/경남/울산"
"2611",2611,"female",1944,72,"old",1,"marriage","yes",999,"기타 서비스관련 단순 종사원",NA,3,"부산/경남/울산"
"2612",2612,"female",1934,82,"old",2,NA,"yes",NA,NA,NA,3,"부산/경남/울산"
"2613",2613,"female",1995,21,"young",5,NA,"no",NA,NA,NA,3,"부산/경남/울산"
"2615",2615,"female",1974,42,"middle",1,"marriage","no",246,"보건의료관련 종사자",155,3,"부산/경남/울산"
"2616",2616,"female",1999,17,"young",0,NA,"no",NA,NA,NA,3,"부산/경남/울산"
"2617",2617,"female",2001,15,"young",0,NA,"no",NA,NA,NA,3,"부산/경남/울산"
"2619",2619,"female",1936,80,"old",2,NA,"yes",NA,NA,NA,3,"부산/경남/울산"
"2621",2621,"female",1996,20,"young",5,NA,"no",NA,NA,NA,3,"부산/경남/울산"
"2622",2622,"female",1997,19,"young",0,NA,"no",NA,NA,NA,3,"부산/경남/울산"
"2625",2625,"female",1926,90,"old",2,NA,"yes",NA,NA,NA,3,"부산/경남/울산"
"2627",2627,"female",1961,55,"middle",1,"marriage","yes",314,"비서 및 사무 보조원",27.3,3,"부산/경남/울산"
"2628",2628,"female",1980,36,"middle",1,"marriage","no",930,"제조관련 단순 종사원",NA,3,"부산/경남/울산"
"2629",2629,"female",1983,33,"middle",5,NA,"yes",313,"회계 및 경리 사무원",138,3,"부산/경남/울산"
"2630",2630,"female",1998,18,"young",0,NA,"yes",NA,NA,NA,3,"부산/경남/울산"
"2632",2632,"female",2010,6,"young",0,NA,"no",NA,NA,NA,3,"부산/경남/울산"
"2633",2633,"female",2012,4,"young",0,NA,"no",NA,NA,NA,3,"부산/경남/울산"
"2635",2635,"female",1955,61,"old",1,"marriage","yes",NA,NA,NA,3,"부산/경남/울산"
"2636",2636,"female",1981,35,"middle",5,NA,"yes",722,"의복 제조관련 기능 종사자",146.8,3,"부산/경남/울산"
"2637",2637,"female",1949,67,"old",2,NA,"yes",NA,NA,NA,3,"부산/경남/울산"
"2640",2640,"female",1943,73,"old",2,NA,"yes",NA,NA,NA,3,"부산/경남/울산"
"2643",2643,"female",1945,71,"old",1,"marriage","yes",NA,NA,NA,3,"부산/경남/울산"
"2645",2645,"female",1946,70,"old",1,"marriage","yes",NA,NA,NA,3,"부산/경남/울산"
"2647",2647,"female",1978,38,"middle",1,"marriage","no",313,"회계 및 경리 사무원",363.3,3,"부산/경남/울산"
"2648",2648,"female",2012,4,"young",0,NA,"no",NA,NA,NA,3,"부산/경남/울산"
"2649",2649,"female",2014,2,"young",0,NA,"no",NA,NA,NA,3,"부산/경남/울산"
"2650",2650,"female",1972,44,"middle",3,"divorce","no",313,"회계 및 경리 사무원",72,3,"부산/경남/울산"
"2652",2652,"female",2000,16,"young",0,NA,"no",NA,NA,NA,3,"부산/경남/울산"
"2653",2653,"female",1935,81,"old",2,NA,"yes",NA,NA,NA,3,"부산/경남/울산"
"2654",2654,"female",1966,50,"middle",5,NA,"yes",NA,NA,NA,3,"부산/경남/울산"
"2655",2655,"female",1953,63,"old",2,NA,"yes",521,"매장 판매 종사자",48,3,"부산/경남/울산"
"2656",2656,"female",1944,72,"old",2,NA,"yes",NA,NA,NA,3,"부산/경남/울산"
"2658",2658,"female",1996,20,"young",5,NA,"yes",NA,NA,NA,3,"부산/경남/울산"
"2660",2660,"female",1963,53,"middle",1,"marriage","yes",NA,NA,NA,3,"부산/경남/울산"
"2664",2664,"female",1967,49,"middle",2,NA,"no",521,"매장 판매 종사자",NA,3,"부산/경남/울산"
"2667",2667,"female",1979,37,"middle",1,"marriage","yes",313,"회계 및 경리 사무원",382,3,"부산/경남/울산"
"2668",2668,"female",2007,9,"young",0,NA,"yes",NA,NA,NA,3,"부산/경남/울산"
"2671",2671,"female",1957,59,"middle",1,"marriage","yes",442,"음식서비스 종사자",147.7,3,"부산/경남/울산"
"2673",2673,"female",1937,79,"old",2,NA,"yes",NA,NA,NA,3,"부산/경남/울산"
"2675",2675,"female",1947,69,"old",1,"marriage","no",NA,NA,NA,4,"대구/경북"
"2676",2676,"female",1972,44,"middle",5,NA,"no",930,"제조관련 단순 종사원",108,4,"대구/경북"
"2679",2679,"female",1971,45,"middle",1,"marriage","yes",NA,NA,NA,3,"부산/경남/울산"
"2682",2682,"female",1975,41,"middle",1,"marriage","yes",289,"매니저 및 기타 문화 예술 관련 종사자",50,3,"부산/경남/울산"
"2686",2686,"female",1968,48,"middle",1,"marriage","yes",NA,NA,NA,3,"부산/경남/울산"
"2690",2690,"female",1954,62,"old",1,"marriage","yes",NA,NA,NA,3,"부산/경남/울산"
"2692",2692,"female",1964,52,"middle",1,"marriage","yes",NA,NA,NA,3,"부산/경남/울산"
"2693",2693,"female",1993,23,"young",5,NA,"yes",NA,NA,NA,3,"부산/경남/울산"
"2694",2694,"female",1997,19,"young",0,NA,"yes",NA,NA,NA,3,"부산/경남/울산"
"2696",2696,"female",1965,51,"middle",1,"marriage","yes",252,"학교 교사",598.2,3,"부산/경남/울산"
"2697",2697,"female",1992,24,"young",5,NA,"yes",NA,NA,NA,3,"부산/경남/울산"
"2698",2698,"female",1994,22,"young",5,NA,"yes",NA,NA,NA,3,"부산/경남/울산"
"2699",2699,"female",2000,16,"young",0,NA,"yes",NA,NA,NA,3,"부산/경남/울산"
"2700",2700,"female",1939,77,"old",2,NA,"yes",NA,NA,NA,3,"부산/경남/울산"
"2702",2702,"female",1949,67,"old",1,"marriage","yes",NA,NA,NA,3,"부산/경남/울산"
"2704",2704,"female",1950,66,"old",1,"marriage","yes",NA,NA,NA,3,"부산/경남/울산"
"2705",2705,"female",1985,31,"middle",5,NA,"no",NA,NA,NA,3,"부산/경남/울산"
"2707",2707,"female",1953,63,"old",1,"marriage","no",721,"섬유 및 가죽 관련 기능 종사자",NA,3,"부산/경남/울산"
"2709",2709,"female",1975,41,"middle",1,"marriage","no",NA,NA,NA,3,"부산/경남/울산"
"2710",2710,"female",2002,14,"young",0,NA,"no",NA,NA,NA,3,"부산/경남/울산"
"2714",2714,"female",1950,66,"old",1,"marriage","yes",NA,NA,NA,3,"부산/경남/울산"
"2716",2716,"female",1945,71,"old",2,NA,"yes",NA,NA,NA,3,"부산/경남/울산"
"2718",2718,"female",1967,49,"middle",1,"marriage","yes",721,"섬유 및 가죽 관련 기능 종사자",140,3,"부산/경남/울산"
"2719",2719,"female",1994,22,"young",5,NA,"no",NA,NA,NA,3,"부산/경남/울산"
"2721",2721,"female",1968,48,"middle",1,"marriage","yes",NA,NA,NA,3,"부산/경남/울산"
"2725",2725,"female",1978,38,"middle",1,"marriage","yes",521,"매장 판매 종사자",67,3,"부산/경남/울산"
"2726",2726,"female",2006,10,"young",0,NA,"no",NA,NA,NA,3,"부산/경남/울산"
"2727",2727,"female",2009,7,"young",0,NA,"no",NA,NA,NA,3,"부산/경남/울산"
